1  9747.79	2.615474e-01	3.073947e-01	-2.001450e+01	2.235067e+00	6.003613e+01	-1.902000e+01	3.671598e-01	3.253452e-01	
2  9722.21	3.148353e-01	2.427098e-01	-1.993094e+01	2.234714e+00	6.008039e+01	-1.902000e+01	3.786606e-01	3.785294e-01	
2  9533.83	3.341037e-01	2.031616e-01	-1.986833e+01	2.219486e+00	6.032742e+01	-1.902000e+01	3.998803e-01	3.968588e-01	
1  9140.35	3.341037e-01	2.031616e-01	-1.986833e+01	2.219486e+00	6.032742e+01	-1.903318e+01	3.998803e-01	3.968588e-01	
1  9125.16	4.172083e-01	2.004070e-01	-2.007430e+01	2.205382e+00	6.037249e+01	-1.903318e+01	3.200110e-01	4.794828e-01	
1  9054.25	4.029554e-01	1.876768e-01	-2.000374e+01	2.230359e+00	6.037281e+01	-1.903318e+01	3.463096e-01	4.659145e-01	
1  9043.67	4.625045e-01	1.644462e-01	-1.987793e+01	2.226721e+00	6.048937e+01	-1.903318e+01	3.103332e-01	5.251218e-01	
2  9043.53	4.677244e-01	6.403786e-02	-1.986627e+01	2.214998e+00	6.044587e+01	-1.903318e+01	4.057523e-01	5.301109e-01	
6  8812.73	4.677244e-01	6.403786e-02	-1.986627e+01	2.214998e+00	6.044587e+01	-1.904111e+01	4.057523e-01	5.301109e-01	
6  8585.94	4.677244e-01	6.403786e-02	-1.986627e+01	2.214998e+00	6.044587e+01	-1.904902e+01	4.057523e-01	5.301109e-01	
1  8543.59	4.677244e-01	6.403786e-02	-1.986627e+01	2.214998e+00	6.044587e+01	-1.905051e+01	4.057523e-01	5.301109e-01	
2  8436.08	4.861969e-01	7.075961e-02	-2.003869e+01	2.207558e+00	6.053409e+01	-1.905051e+01	3.809431e-01	5.481987e-01	
3  8421.66	4.405528e-01	8.061759e-02	-1.983192e+01	2.202793e+00	6.061505e+01	-1.905051e+01	4.170247e-01	5.022594e-01	
1  8291.92	4.405528e-01	8.061759e-02	-1.983192e+01	2.202793e+00	6.061505e+01	-1.905513e+01	4.170247e-01	5.022594e-01	
3  8180.69	3.794071e-01	1.606714e-01	-2.015612e+01	2.208420e+00	6.069658e+01	-1.905513e+01	3.981297e-01	4.411008e-01	
5  8177.89	4.227455e-01	1.558197e-01	-2.020233e+01	2.198343e+00	6.071117e+01	-1.905513e+01	3.599462e-01	4.841361e-01	
1  8169.03	4.255539e-01	1.402203e-01	-2.024452e+01	2.189391e+00	6.071843e+01	-1.905513e+01	3.729946e-01	4.866870e-01	
2  8157.33	4.108731e-01	1.497730e-01	-2.027843e+01	2.194822e+00	6.072436e+01	-1.905513e+01	3.779875e-01	4.721415e-01	
12  7939.06	4.108731e-01	1.497730e-01	-2.027843e+01	2.194822e+00	6.072436e+01	-1.906329e+01	3.779875e-01	4.721415e-01	
1  7902.53	4.108731e-01	1.497730e-01	-2.027843e+01	2.194822e+00	6.072436e+01	-1.906466e+01	3.779875e-01	4.721415e-01	
1  7843.71	4.083665e-01	1.954761e-01	-2.035882e+01	2.172055e+00	6.094164e+01	-1.906466e+01	3.358408e-01	4.685858e-01	
2  7804.94	3.397506e-01	1.395857e-01	-2.053490e+01	2.179222e+00	6.103092e+01	-1.906466e+01	4.603311e-01	3.999862e-01	
8  7654.28	4.102938e-01	1.498064e-01	-2.036650e+01	2.177558e+00	6.105437e+01	-1.906466e+01	3.796581e-01	4.704385e-01	
6  7420.27	4.102938e-01	1.498064e-01	-2.036650e+01	2.177558e+00	6.105437e+01	-1.907383e+01	3.796581e-01	4.704385e-01	
1  7201.95	4.102938e-01	1.498064e-01	-2.036650e+01	2.177558e+00	6.105437e+01	-1.908254e+01	3.796581e-01	4.704385e-01	
5  7099.17	3.576332e-01	1.691756e-01	-2.033779e+01	2.164993e+00	6.119256e+01	-1.908254e+01	4.135569e-01	4.171710e-01	
1  6823.32	3.576332e-01	1.691756e-01	-2.033779e+01	2.164993e+00	6.119256e+01	-1.909363e+01	4.135569e-01	4.171710e-01	
4  6772.36	4.242627e-01	1.012041e-01	-2.035550e+01	2.156207e+00	6.127323e+01	-1.909363e+01	4.152898e-01	4.834098e-01	
1  6618.86	3.714403e-01	1.311475e-01	-2.033162e+01	2.188991e+00	6.145564e+01	-1.909363e+01	4.376519e-01	4.311049e-01	
1  6574.11	3.714403e-01	1.311475e-01	-2.033162e+01	2.188991e+00	6.145564e+01	-1.909546e+01	4.376519e-01	4.311049e-01	
3  6432.82	3.801255e-01	1.455114e-01	-2.040213e+01	2.197742e+00	6.161282e+01	-1.909546e+01	4.146768e-01	4.397166e-01	
3  6410.1	3.314170e-01	1.797035e-01	-2.049544e+01	2.229416e+00	6.162287e+01	-1.909546e+01	4.283785e-01	3.918228e-01	
4  6377.68	3.700161e-01	1.964400e-01	-2.053165e+01	2.231117e+00	6.175092e+01	-1.909546e+01	3.732490e-01	4.302162e-01	
2  6237.48	3.368835e-01	2.054850e-01	-2.059320e+01	2.211801e+00	6.189668e+01	-1.909546e+01	3.981244e-01	3.962962e-01	
6  6209.49	2.941098e-01	1.911010e-01	-2.072874e+01	2.228821e+00	6.193512e+01	-1.909546e+01	4.549123e-01	3.538925e-01	
3  6072.44	2.827499e-01	2.024802e-01	-2.080190e+01	2.239004e+00	6.211230e+01	-1.909546e+01	4.549701e-01	3.424561e-01	
1  6071.7	3.004237e-01	2.299241e-01	-2.080659e+01	2.239825e+00	6.209413e+01	-1.909546e+01	4.097961e-01	3.601861e-01	
7  6007.16	2.892079e-01	1.956527e-01	-2.094239e+01	2.234509e+00	6.220337e+01	-1.909546e+01	4.556308e-01	3.486231e-01	
1  5938.8	2.892079e-01	1.956527e-01	-2.094239e+01	2.234509e+00	6.220337e+01	-1.909841e+01	4.556308e-01	3.486231e-01	
3  5897.1	3.668785e-01	1.577134e-01	-2.087598e+01	2.240318e+00	6.224603e+01	-1.909841e+01	4.158310e-01	4.263623e-01	
2  5873.13	3.378249e-01	1.408669e-01	-2.085810e+01	2.228730e+00	6.231016e+01	-1.909841e+01	4.621522e-01	3.968878e-01	
10  5780.3	3.378249e-01	1.408669e-01	-2.085810e+01	2.228730e+00	6.231016e+01	-1.910245e+01	4.621522e-01	3.968878e-01	
4  5703.07	3.956053e-01	1.311630e-01	-2.088713e+01	2.242789e+00	6.240960e+01	-1.910245e+01	4.139031e-01	4.548411e-01	
3  5699.82	3.930815e-01	8.219728e-02	-2.087130e+01	2.228530e+00	6.243012e+01	-1.910245e+01	4.657974e-01	4.519125e-01	
3  5680.99	4.057681e-01	1.150835e-01	-2.092246e+01	2.240694e+00	6.243270e+01	-1.910245e+01	4.199174e-01	4.649063e-01	
2  5555.98	3.981423e-01	8.010695e-02	-2.080749e+01	2.242997e+00	6.262070e+01	-1.910245e+01	4.628162e-01	4.569847e-01	
8  5495.84	3.675207e-01	1.272524e-01	-2.089793e+01	2.219945e+00	6.270690e+01	-1.910245e+01	4.470405e-01	4.256151e-01	
1  5483.63	3.675207e-01	1.272524e-01	-2.089793e+01	2.219945e+00	6.270690e+01	-1.910301e+01	4.470405e-01	4.256151e-01	
1  5382.39	3.494449e-01	1.026848e-01	-2.085460e+01	2.241417e+00	6.291900e+01	-1.910301e+01	4.895332e-01	4.076907e-01	
2  5378.86	3.035949e-01	1.268153e-01	-2.111433e+01	2.231281e+00	6.301766e+01	-1.910301e+01	5.116904e-01	3.614032e-01	
